DNI,Nombre,Apellido,Fecha de Nacimiento,ID Solicitud,Usuario_solicitante
18873031I,Tedie,Edgerly,27/03/1953,2182088,true
74374575U,Broderic,Benting,16/11/1949,8789440,false
16182870R,Gertie,Skedgell,28/04/1939,3625948,true
52308521M,Walther,Szachniewicz,17/12/1944,8637428,true
49851361J,Alethea,Ciccarelli,20/05/1930,5545939,true
39381676F,Caddric,Malletratt,01/08/1960,8305345,false
51461618D,Alika,Baccup,05/01/1933,9170136,true
46226166Y,Eberhard,Tripean,27/06/1947,3106697,false
82303566S,Daniel,Dawidowicz,18/02/1956,2612070,false
95840194V,Noelyn,Girardoni,07/01/1944,2068768,false
83342985U,Dede,MacGall,30/05/1948,2879925,false
12551046A,Bendix,Shenfisch,09/03/1934,1799097,true
52617390S,Jon,Ottery,09/09/1942,2648201,true
13505920H,Rebeca,Maestrini,19/01/1948,5961204,false
20689905Z,Latrina,Ivkovic,16/03/1961,2734645,false
79948009H,Lena,Road,30/12/1948,2842329,false
19803128Q,Rhody,Reuven,22/02/1958,1842270,true
75631922Q,Melisandra,Gile,15/07/1947,6702954,true
23699332R,Roseanna,Ravenscraft,18/04/1948,5614537,false
13101494Z,Natal,Yushkin,18/07/1936,9219586,false
31301169L,Cherilyn,Di Angelo,20/07/1933,5376202,true
23956623M,Celine,Quakley,05/12/1933,7884468,false
31943393J,Mable,Gradon,09/04/1962,3550530,false
26456965Y,Norman,Jorgensen,04/07/1943,8601182,false
83043648Q,Jessa,Lax,06/09/1938,6749366,true
31883337T,Saxon,Farlam,04/05/1942,5269331,false
95515474J,Bailey,Tiebe,25/02/1944,7432536,false
73366286N,Kikelia,Rousby,09/10/1960,3601771,true
60395370W,Joli,Guerra,10/01/1956,6783596,false
91573613E,Maison,MacAne,19/07/1958,2512900,false
97960524Q,Lettie,Sattin,05/09/1951,1743754,true
51194971Z,Lon,Rizzolo,05/02/1946,1852277,true
94107126A,Kiley,Rogister,05/04/1953,5013733,false
75877123K,Angus,Yellowlea,02/04/1943,6003446,true
31081057A,Neddie,Sunderland,25/06/1941,2388277,true
34570921D,Elnore,Bosward,27/12/1952,9563900,true
18586405C,Kimbell,Sharrock,03/10/1938,5330051,false
45372282Z,Base,Mickan,05/05/1965,7105738,true
17356229H,Lon,Waghorne,01/06/1936,3104503,false
90036173D,Frazer,Eastbury,12/11/1943,1098746,false
95184739M,Sada,Wickwarth,04/12/1940,8705062,false
37663046I,Dur,Cardwell,20/11/1964,2635723,true
42941961D,Gabriella,Ferries,29/03/1962,5246927,false
76531803P,Sybil,Byles,26/08/1952,3969350,true
19987638A,Giustina,Balaizot,28/05/1961,1681000,false
73071283M,Lars,De'Vere - Hunt,02/03/1939,8509399,true
62720835H,Trace,Ruffli,12/04/1956,7986160,true
14167126V,Ramon,Sansun,25/07/1957,9422446,false
90584972B,Anatole,Petrazzi,05/04/1945,4869850,true
89489733Q,Joanne,Castellanos,19/09/1963,8083418,false
41315543U,Hewitt,Kingsnorth,23/10/1947,2952102,false
42265176E,Dare,Wesgate,17/04/1932,3049912,true
25003512P,Annissa,Beining,08/11/1937,2857284,true
44441342T,Magnum,Burry,25/01/1952,3083351,false
72398925D,Nathanil,Oake,13/07/1959,7016254,false
29838588T,Consolata,Boays,13/04/1934,9115359,true
15620448S,Joyce,Verity,29/07/1943,3913710,false
76398012Y,Gabby,McCallam,09/12/1950,9053753,false
27124820Z,Kelly,Loxly,25/08/1946,7892893,true
72498074V,Aldon,Drysdall,11/08/1956,1497325,false
50188775H,Gilberto,Chomiszewski,20/05/1946,2978710,true
17042819G,Aili,Garden,25/07/1936,4497010,false
59587337I,Tam,Tregale,20/07/1954,2303863,true
74865326C,Britt,Giddins,24/09/1958,3685282,true
27282588T,Estelle,Perot,22/09/1941,4917049,false
76159133M,Susan,Stobbs,22/09/1946,5171040,false
85555689V,Adelaide,Pomroy,03/05/1954,6204599,true
63144783G,Laverna,Dunhill,22/07/1942,2157330,true
66053367T,Annalise,Glassopp,10/05/1934,3662477,true
14072298T,Dukey,Bartlomiejczyk,09/11/1954,5741713,false
34420846A,Gunar,Gradley,08/08/1945,5258570,false
49484029Y,Ilsa,Verity,13/12/1954,8686180,false
47660475P,Jocelyn,Tunbridge,17/10/1939,9160957,false
75866122H,Janette,Brickell,08/03/1965,3910775,false
19743913A,Cissiee,Happs,11/08/1945,5737992,true
73699555V,Coleen,Gerge,23/06/1963,6279029,false
45951718N,Drake,Spring,12/03/1963,8434018,true
60187497D,Marta,Butterworth,19/06/1951,5711094,false
29174717V,Bunnie,Cuniam,22/12/1931,8429253,false
41388719E,Wake,Neagle,13/01/1949,2029103,false
78002224R,Clifford,Izod,08/05/1953,2188785,false
45678613V,Lemar,Surman-Wells,04/12/1954,6066573,false
43657748O,Tallie,Danielsson,08/06/1950,4994078,false
19140988Z,Waylan,Juanes,10/08/1964,8095691,true
95252882O,Gertrudis,Persich,12/08/1938,4815434,false
86886544R,Elissa,Ivashkin,25/03/1935,5270205,true
84003633P,Emylee,O'Hanley,14/03/1933,3296105,false
16920258N,Silvana,Chestle,18/05/1943,2945464,true
96259645J,Elijah,Pottery,25/08/1934,9392433,false
41576321K,Willi,Tufts,07/04/1958,5776284,true
83711304Y,Rik,de Banke,23/12/1960,5043840,true
30393861N,Antonius,Laterza,30/01/1938,1811196,true
97889823V,Nikoletta,Le Barr,14/02/1964,9605059,true
75182008R,Nobe,Hablet,27/10/1952,9850318,true
64591562N,Cece,Blissitt,20/03/1960,1767600,false
96329929H,Kristen,Tulleth,26/08/1953,5596991,false
12093783I,Maximo,Northen,05/02/1938,7651832,true
59813250I,Alvis,Shillington,26/02/1944,6775804,true
65464162D,Bernelle,Dymock,21/12/1931,9953652,false
61151759C,Korella,O'Growgane,30/01/1933,6927460,false
83385363F,Booth,Denacamp,17/07/1941,8729570,true
18171231L,Ky,Dottridge,12/10/1964,5226365,true
84488640A,Claus,Rubinsztein,14/03/1961,1333034,true
32366656H,Naomi,Templeman,23/07/1934,7109462,false
23827174K,Finley,Bruneau,18/07/1934,3402684,true
24295777U,Scarlet,Webber,20/10/1930,3320730,false
65021395U,Claudianus,Gratten,06/03/1961,5171791,true
68028028D,Mitch,Durrell,12/10/1952,8331791,true
91539668X,Sheppard,Starkie,02/03/1958,6581674,true
41163193O,Karalynn,Firidolfi,19/09/1947,3691670,true
48408333Z,Kellsie,Mathely,24/11/1943,1811565,true
13671675A,Charleen,Audley,13/10/1943,9579240,true
84225663P,Sloan,Strugnell,28/06/1942,4296974,true
81331604T,Westleigh,Hindes,20/04/1944,5772535,false
41339062V,Jenny,Pentlow,10/12/1950,3870761,true
23829272Z,Patience,Calf,20/02/1935,1910603,false
45733578S,Zonnya,Mc Meekan,21/02/1937,9468803,false
56926438Y,Loni,Maryan,10/06/1948,9269667,true
47717365F,Aaron,Godilington,28/09/1946,7854320,false
94502867C,Vidovik,Balke,16/06/1941,4692772,false
26926012V,Veronike,Jovicevic,18/03/1936,9719866,false
33903185C,Friedrich,Allum,07/01/1932,4836772,false
24655787A,Wendi,Shrubb,29/12/1943,9141260,false
34642059L,Woody,Corby,09/04/1953,8592154,true
36282749W,Willabella,Hewins,30/06/1949,3238114,false
64028148L,Syman,Lidgard,16/06/1932,9020919,true
65115266B,Iseabal,Adenot,02/10/1947,5870960,false
83208848R,Gracie,Chapelle,18/02/1950,7065844,true
20319865X,Garrard,Jagg,25/04/1948,6497736,true
53221644Y,Hunfredo,Wiltshear,10/02/1959,8295562,true
73405596X,Melina,Haggith,05/02/1956,2653598,false
80228718V,Rhona,Halloway,25/12/1959,3900714,false
59794502D,Maegan,Sails,05/08/1963,7177788,true
30608793S,Adelle,Fendley,19/09/1955,8468817,false
32434912F,Mar,Luchelli,10/04/1961,2586990,false
30739419B,Evanne,Knewstubb,20/10/1933,4177553,false
39988057M,Tobye,Jojic,26/06/1944,1065996,true
87287372J,Nathan,Likly,18/02/1960,7011558,true
67201341A,Othelia,Crosswaite,08/05/1931,1129728,false
32471528T,Sheba,O'Kennavain,27/02/1964,6140072,false
47923182Y,Albertina,Conradie,12/11/1959,9604989,true
45898219D,Ilene,Tompkiss,25/08/1943,4295624,true
42579853Y,Vachel,Feldstein,24/02/1957,7892700,true
59770105N,Robers,Saker,24/08/1940,3215549,false
21721241J,Kary,Pickerell,08/09/1964,7875524,true
13040112U,Cynthea,Emmanuel,12/02/1932,4287521,false
75276099A,Matty,Nudd,09/10/1953,2634776,false
14657372X,Ira,Mulvenna,03/11/1937,8009994,false
44020427A,Normand,Kubica,30/06/1949,1752749,true
47769663H,Dottie,Noir,24/02/1949,2605576,true
26608200B,Ced,Tinwell,19/01/1955,9617109,true
42034081R,Corella,Dhennin,04/02/1961,2954111,true
34722593X,Letti,Salomon,28/11/1957,8441490,false
49877236C,Bill,Hickenbottom,15/09/1965,4474220,true
51823087M,Marney,Hasling,03/12/1935,2668889,false
53793898M,Patric,Spurett,30/04/1963,4339922,true
77740300A,Lonnie,Stapels,30/03/1937,5143380,true
10533782Y,Finlay,Ions,06/11/1953,7205451,true
45548881N,Tuckie,Berns,22/06/1962,4277895,true
82960764H,Charleen,Gunny,08/06/1957,5721432,false
71847478H,Reine,Borthram,13/01/1962,8515389,false
83730155Y,Sansone,Braams,11/06/1943,1549583,true
63092134H,Edy,Mettricke,02/10/1957,4694716,true
90540181L,Rorie,Padbery,26/04/1959,9523568,true
52075205N,Milton,Szwandt,04/03/1953,8437189,false
63951635D,Alane,Barrack,04/08/1942,1964821,true
84081009P,Markos,Illiston,04/12/1954,8782020,false
17001007H,Arv,Cockin,05/02/1944,6687540,false
28109400C,Ernst,Verrills,28/10/1949,4576646,false
47804491B,Caryl,Brake,21/03/1952,3334358,false
35102617Z,Carter,Dredge,18/12/1950,5950920,true
91999670L,Fleurette,Skeldinge,02/10/1933,3357406,false
46904201P,Hanni,Tavener,25/08/1932,9885523,true
76126802M,Jerrie,Healings,14/09/1941,3251405,true
40139612M,Saxe,Sedgemond,31/12/1948,4686870,true
12598504F,Theobald,Jacquemy,09/08/1935,7210888,false
33192411K,Vivianne,Hearfield,22/03/1959,4705096,true
56754000B,Jolene,Spowart,28/02/1954,6494970,true
22665078D,Jory,Strachan,12/02/1962,5618830,false
16164737S,Pat,Tidridge,04/01/1949,3087283,true
58088539K,Roanne,Stallan,12/08/1949,1821636,false
39928130H,Arleyne,Thornbarrow,06/02/1941,7562660,false
97695806R,Melita,Dunnico,07/12/1960,2039180,false
99362644R,Olly,Baldin,24/11/1930,8719020,true
32626806L,Eleanora,Cheesworth,17/09/1942,7186148,false
31990835V,Brittaney,Barrable,19/09/1964,2761815,true
51081487G,Noelyn,Ismirnioglou,05/06/1964,2318724,true
28284869K,Silvano,Jermey,18/07/1962,6571809,true
60146684N,Natalee,Wanjek,19/08/1957,4397981,true
71410710U,Tony,St. John,11/07/1948,1436116,false
17699247B,Lyon,Faich,17/09/1951,8957286,false
68031102G,Caril,Reisin,30/09/1933,4861726,true
90714361A,Ruben,Hassall,17/03/1944,9225149,true
75084726Z,Jo,Dumberrill,17/10/1964,1511521,false
53588532Q,Suzi,Ostridge,20/11/1947,3376426,true
11270424P,Farica,Sibbert,22/10/1946,3180930,false
72625585V,Janina,Ferronier,12/01/1961,7207209,false
71857107H,Fax,Arnell,22/09/1940,1393042,true
63690064L,Gannon,Featherstonhaugh,09/04/1959,5649566,false
80297536L,Farrell,Danielsohn,02/07/1963,2146860,false
84244838J,Ryun,aManger,11/01/1939,8670672,true
94522297T,Eileen,Knutsen,20/10/1935,5248826,true
35756952J,Ingaborg,Cobbald,25/01/1958,6552053,true
35242330A,Javier,Kirvin,07/03/1936,9949683,false
65927590Z,Hieronymus,Aurelius,06/03/1961,2330835,true
12368037D,Shanie,Edwardes,22/12/1939,2167800,false
80525922F,Olga,Navein,21/12/1952,7409007,true
53760342K,Farlie,Evequot,21/11/1940,7691026,true
40667326L,Alisander,Keirle,25/04/1950,6108220,false
89214338F,Clair,Palomba,29/03/1941,9092720,true
51369128V,Ivory,Woolland,07/03/1959,3204198,false
60663187I,Shannah,Larimer,20/02/1949,7833190,true
24847799K,Leighton,Argo,31/05/1957,3777447,true
22223185E,Virginia,Aberkirdo,13/07/1947,7910032,true
75735004I,Francis,Bear,16/12/1951,6263702,true
45880022Y,Karia,BURWIN,20/08/1947,9453240,true
21634426H,Megan,Jancy,23/05/1932,8972609,false
74215427Z,Darbee,Jantot,12/07/1934,5631140,true
67844123K,Madlin,Warbeys,20/05/1965,1067741,false
84471400V,Alla,Moakes,06/10/1934,9368733,false
70058991V,Brit,Pillinger,01/05/1954,2254581,true
46616243E,Prent,Cawdell,27/02/1937,3089131,false
64193136E,Jordan,Yankin,25/08/1951,2177531,false
45847118V,Bertram,Counsell,09/01/1959,7747072,true
50522443A,Thorvald,Vondracek,28/05/1956,6343143,true
95347741G,Kath,Dungey,03/07/1962,3063649,false
97668883X,Mignon,Hardy-Piggin,20/11/1934,7022358,false
46713825N,Noel,Bysouth,21/11/1930,4695444,false
20330310J,Fawn,Mishaw,24/08/1943,3296040,false
26397349L,Raoul,Lung,07/03/1939,2714417,false
71989323Q,Ginger,Gullen,29/04/1936,7485283,false
85714821I,Darrick,Veronique,02/03/1963,4299783,true
42367905A,Raimundo,Eagleston,13/04/1946,9787645,false
99242581E,Regan,Bahlmann,10/03/1951,7723964,false
70607541A,Vita,Arnoldi,24/08/1962,4895133,true
21732075W,Lotti,Hankins,01/08/1957,4769345,true
42940116O,Antonio,Mackin,16/03/1944,2158737,false
87672689L,Emily,Liveing,03/04/1964,2601847,false
25709307R,Danice,Esplin,20/07/1947,4713565,true
31084715J,April,Ralph,08/05/1945,2409445,false
95168652G,Lonnard,Canet,01/09/1933,7376200,true
64195791I,Ebeneser,Lefley,10/06/1936,7284508,true
15018984J,Boris,Hinken,07/05/1954,3988895,true
13450556A,Ailina,Fosken,19/08/1940,8008710,true
20142806A,Eloisa,Poluzzi,12/01/1947,8655674,false
84064072L,Crosby,Borland,02/08/1936,1428809,false
34875593F,Agatha,Hathaway,23/11/1935,2238913,true
93222658Y,Cam,Borrowman,09/03/1951,6246756,true
97248120M,Ceil,Ledgerton,01/09/1952,8557241,true
64152279E,Chrotoem,Engledow,24/12/1943,1277324,false
11902097L,Tressa,Bento,25/05/1959,2279562,true
82270394C,Leigha,Simonnet,02/02/1959,4522595,false
21654674R,Dina,Whistan,07/02/1939,6964869,true
84309158B,Allx,Heinz,19/12/1948,4982533,true
93707073Q,Luella,Pullar,24/03/1930,8461571,false
46446211C,Susana,Forten,07/07/1938,6912406,true
78135600J,Sheffy,Konmann,14/11/1958,1651728,true
16482501T,Joanna,Ingerman,07/02/1936,3721487,true
19321773E,Torrie,Asser,07/07/1938,4265229,true
94579709J,Kimmie,Daventry,21/10/1944,6904303,true
75480482I,Venita,Simchenko,16/12/1935,9581800,true
93629562S,Cathlene,Boards,20/10/1949,2777389,true
54384120U,Ericka,Skaid,11/05/1959,4158119,true
88233586E,Allin,Durman,14/12/1935,5909742,true
66027913B,Pansy,Brobak,14/05/1936,7530695,true
42220576W,Zahara,Foulgham,13/07/1933,5130818,false
48747404H,Marylee,Stace,02/11/1957,8411806,true
89398331Y,Walden,Houldey,27/03/1933,4607598,false
48992596Y,Alyce,Colloby,02/12/1934,9664613,false
18343180K,Bethanne,Theuss,10/03/1951,5561798,true
99368569W,Stephani,Halhead,07/02/1962,4393446,true
42897046X,Austin,Sollas,09/11/1957,1062877,true
91262585E,Joby,Rudolf,11/03/1947,8649416,true
38639199Q,Graig,Tamblingson,21/11/1932,9210940,true
25266114W,Sullivan,Zanni,19/02/1936,8782316,true
33001163L,Stevena,Ridel,02/04/1962,1216365,false
19898122V,Clement,Dewhurst,06/08/1940,4407780,false
53185502O,Antony,Tidy,26/10/1936,4535670,true
68680128Y,Lydie,New,17/07/1955,5128923,false
71507000H,Reece,Alvarado,30/07/1959,2930970,true
16388136Z,Tommy,Meriguet,04/09/1960,5206140,true
57816955T,Martyn,Sneaker,15/04/1960,3135859,true
54850227K,Trix,Reame,06/10/1941,7636062,false
57035839M,Modestine,Plunket,22/09/1956,8637200,true
32446874V,Tova,Borrie,25/09/1958,3199027,false
74209533Z,Lowrance,Lyle,03/08/1941,2721180,false
29503966N,Luelle,Gethin,18/11/1950,4691156,true
50615671L,Clifford,Weed,29/08/1951,8400164,true
43806568Q,Alic,Mosdill,14/10/1931,6196624,false
26516410K,Mara,Duffield,07/05/1941,5701277,false
33062500C,Scotti,Bromehed,19/09/1954,5175353,true
27889561J,Kristofer,Sandell,19/12/1950,3174702,true
42342567Q,Dorian,Overel,04/09/1960,1325190,false
61194701E,Eran,Jeyness,24/02/1940,1837093,true
64820604E,Halsey,Neal,15/11/1958,3274932,true
93505908U,Gwendolyn,Hurring,26/03/1962,2356385,false
64886894Z,Nikaniki,Amori,12/07/1948,9700530,false
35978857B,Sybilla,Scaysbrook,24/05/1953,4066752,false
35975839K,Lucilia,Abrahams,15/04/1940,4126038,false
74002603O,Abey,Burges,31/07/1947,1304888,false
52987382I,Albie,Spendley,01/08/1950,5782856,false
35903683D,Aube,Flintuff,05/03/1931,1878772,false
39519943E,Maryl,Bru,28/10/1950,6854020,false
28373672E,Daphne,Pea,10/04/1958,2549479,false
22123317O,Kennith,Ogles,07/11/1962,2764702,false
72725049A,Xylina,Rosenstengel,16/10/1937,9283234,false
84588280Y,Adaline,Harty,27/11/1964,9442750,true
85783605M,Tait,Tylor,30/12/1964,8576171,false
48999127U,Alma,Camsey,25/05/1946,8741671,false
26718095W,Amandie,Leteurtre,22/12/1951,4919816,true
25130944R,Zorine,Ranahan,23/11/1942,8582617,false
78774583P,Beatrisa,Jouhning,03/12/1941,8235629,false
25310259Y,Marquita,Maruska,30/04/1948,9449198,true
90030988Q,Terencio,Geane,14/09/1946,7435706,false
33263337E,Des,Scamadin,01/09/1930,9499696,true
71032935K,Addi,Dekeyser,31/07/1955,2735700,false
88865467E,Anjela,Farley,23/12/1965,6115413,true
78623553X,Myles,Gomersall,19/02/1939,1495706,true
79065505D,Robin,Buist,01/07/1960,6072273,false
22641712D,Swen,Clapp,10/01/1942,8181377,false
95076581V,Robbie,Churcher,28/10/1942,6675265,false
43158983B,Franni,Jenoure,01/04/1948,8076083,false
28067548V,Barnabas,Landeg,07/11/1941,7961171,false
50108420X,Magda,Rau,28/01/1938,6901364,false
84599687J,Ingra,Stubbe,25/02/1937,8442472,false
92905260J,Bibby,Ivers,14/10/1936,3482896,true
37221419L,Tamma,Clelle,26/03/1963,9956522,true
33960523V,Padriac,McGuffog,16/09/1952,8302546,true
89744879Y,Caye,Shout,22/06/1936,2010000,false
76735825L,Stanislas,Greguoli,12/06/1939,8360223,false
25448448C,Caesar,Pitson,24/12/1952,3316530,false
83519443Y,Barnett,Lumsdale,04/04/1952,8412072,true
44085047W,Cinderella,Delepine,11/01/1930,4734560,true
35690438D,Zachery,Longthorn,04/07/1942,6745685,false
81211163L,Bobinette,Parkhouse,12/02/1937,9239174,true
89798289L,Diane-marie,Clynman,06/02/1932,8489455,true
11851359I,Dorian,Oventon,12/05/1940,4538245,false
67749378S,Stanford,Jorry,31/07/1951,3635340,false
20707650J,Chase,Woodard,02/10/1943,9327324,false
21887346N,Colin,Skains,02/11/1962,4136244,false
65455585U,Nadeen,Benn,01/09/1941,5238376,true
47510839C,Elly,Bulpitt,06/01/1931,1992455,false
54395290X,Kyrstin,Jaray,23/01/1934,8576118,true
23673035L,Debi,Gerretsen,05/04/1961,6229247,true
36036654P,Teri,Teers,28/06/1955,9459942,true
80093568G,Mavra,Garfitt,12/01/1964,4881128,true
86038951Q,Nert,Gildea,04/07/1933,1721280,false
29868842G,Tandi,Prevett,06/12/1939,7284979,false
61782390T,Paulie,Davidi,18/05/1945,1062290,false
58942069D,Carlye,Axleby,17/02/1949,9006014,true
70499057E,Sharon,Tafani,23/04/1930,8513317,false
26081063R,Daryle,Ison,29/02/1948,2004125,true
60061377F,Hatti,Nulty,19/01/1930,8761030,false
76925827U,Rodd,Gajewski,21/12/1935,7514069,true
41820430T,Debi,Harford,18/04/1961,1357133,true
46922179H,Herc,Blas,20/05/1941,4033040,true
43092530F,Otes,Farrell,11/06/1964,3530117,false
24929696Q,Andreana,Piegrome,02/02/1946,4629541,false
76615165O,Herb,Niezen,16/10/1958,6885326,true
90404794W,Preston,Quartermaine,07/12/1933,3621369,false
24576445W,Olenka,Just,17/01/1943,8282950,false
33500824A,Nickie,Bresman,22/08/1954,6453194,true
28674931X,Daphne,Luquet,26/12/1944,2312016,false
65546616O,Urson,Petteford,20/11/1952,9698926,true
78170660T,Arline,Topliss,02/04/1962,2183330,false
38255565P,Stafani,Josskovitz,15/02/1946,3330734,false
47184448K,Min,White,10/02/1941,9647630,true
56964990Q,Nikolaos,Culver,01/03/1960,6897973,true
68349385Q,Stacy,Surgen,28/03/1938,8437160,false
34437838U,Sapphira,Lyenyng,18/12/1947,5487696,true
77049345D,Kimberley,Brende,06/04/1950,9719772,true
40516207A,Austin,Jerome,21/11/1935,7603527,false
89140636U,Brnaba,Sorsby,28/04/1962,2573759,false
50411230R,Allis,Syme,25/05/1932,4836573,false
76441724Q,Kevyn,Corradeschi,31/12/1938,2438100,true
62103652X,Toma,Brabant,28/07/1957,6838355,false
52788589O,Fraze,Strathearn,21/06/1963,5472176,false
14951600W,Alina,Aspland,03/10/1959,4422252,false
25132368H,Alethea,Leamon,05/03/1960,6170941,false
80938745Q,Mavis,Krikorian,29/10/1947,9230780,true
39855543G,Chicky,Peachman,05/02/1941,2554436,false
67536871Y,Ab,Kennicott,11/09/1964,1656370,true
98940768R,Jocelin,Franceschielli,16/10/1930,7963390,false
59595641W,Fabiano,Tash,06/08/1943,2550978,false
86812218R,Sheba,Jollie,04/03/1962,7223225,false
11491377F,Pamelina,Brahm,06/11/1947,2186174,false
52379665F,Bonny,Falkinder,26/11/1964,8968877,false
94526044D,Nerissa,Windrum,20/11/1961,2988704,true
36644739K,Issiah,Mantione,18/11/1952,2047287,true
55950416E,Jessee,Ogus,13/07/1963,7201975,false
37744936X,Stace,Connah,29/09/1946,7402001,false
84076293A,Letty,Westwick,15/12/1956,8266966,false
85407640U,Vitia,Stefi,26/06/1959,9395700,false
26591131P,Mandy,Bawcock,28/12/1948,2115662,false
36966136D,Corrie,Aharoni,13/09/1935,8344970,false
30024572K,Tammie,Joyner,21/02/1955,7437524,true
76277722T,Carena,Longland,13/11/1950,9889340,true
78902431W,Elita,Orring,06/10/1951,6666787,false
60747821Q,Jammie,Morant,08/06/1963,1390964,false
38110610W,Xenia,Hoble,19/08/1949,6656737,false
87578161H,Claudio,Lukock,18/02/1937,4356270,true
75674522M,Amber,Ferrer,04/05/1932,5577588,true
31659369L,Fidelity,Dettmar,27/04/1947,3636750,false
27343499Z,Alphonso,Willerson,19/03/1933,8990165,true
49470833V,Klemens,Lilburn,26/04/1950,9392598,false
91074606G,Doria,Innott,21/08/1960,8236558,false
82334558X,Lavinie,Keach,30/09/1939,5342260,true
16870644G,Dinah,Roxbee,15/07/1944,1748608,true
73904282X,Nesta,Presland,07/06/1940,7634929,false
41858637Q,Mellie,Brockhouse,01/05/1964,4414942,false
71155567F,Shirline,Jonczyk,19/01/1932,3734902,true
43850932O,Patty,Toll,26/11/1945,8152593,false
26170697T,Gearalt,Marshal,14/08/1945,1462400,true
33675942Z,Alva,Bosman,31/01/1962,3013029,false
31218278F,Cass,Longbone,08/08/1937,8115405,true
61117460D,Nissy,Chasemoore,06/05/1955,2142403,false
68265079U,Marcelo,de Amaya,27/05/1957,8844515,true
45208001O,Grace,Hacking,05/09/1935,7987230,false
12852716E,Bette,Calbaithe,09/04/1949,9906709,false
41747838Q,Winthrop,Sugden,30/04/1940,7267699,true
35070951M,Aaron,Trehearn,13/09/1931,3348507,false
21749820W,Hussein,Ulyat,29/06/1961,1423545,false
32262448P,Rochella,Aronson,20/04/1959,9065644,true
65239903B,Libbie,Copping,20/09/1962,9658125,false
32416203R,Berkie,Philippon,10/10/1937,7250718,true
60921437S,Osborn,Mithun,07/06/1941,8424777,true
51121781R,Shane,McCloughen,01/10/1930,5547820,false
13990530C,Nissie,Goullee,09/09/1942,6753459,false
94054122V,Paul,Gilhool,19/11/1965,4136163,true
59694053B,Carlyle,Forsey,16/11/1937,4823522,false
35183562B,Alana,Bene,10/07/1965,7920790,true
78014691O,Yorker,Mathan,27/03/1943,8903744,false
53162897N,Andee,Lancashire,16/09/1933,1422896,true
89774043W,Teodoro,Cordrey,21/06/1937,4026305,false
42144461A,Birgitta,Immins,27/07/1959,6734411,true
87410724P,Gifford,Fend,06/05/1963,5956078,false
98938674O,Martina,Wyson,26/06/1964,3416951,false
51829036X,Adoree,Tow,09/07/1957,2378608,true
18551542I,Myrilla,Whiskerd,25/03/1950,2618358,false
87754873T,Athene,Naish,27/02/1954,2241245,true
33562057U,Red,Spollen,18/09/1930,8433248,true
45687769F,Stefa,Fine,25/02/1933,4676692,true
64252138V,Ezechiel,Hansill,07/06/1960,4191076,false
61140047K,Stacia,Christofol,28/03/1935,1175240,true
55110960V,Tiffany,Grigorian,15/10/1948,7713268,true
57276591R,Barth,Radke,15/01/1950,1521992,false
74467035A,Raimondo,Launder,23/08/1930,4436476,false
11600500R,Anet,Thackham,06/08/1930,2166079,true
46064816Q,Aigneis,Jedras,23/04/1960,9763541,false
91199336Z,Rufe,Krale,01/02/1950,5580015,true
94736131Y,Maxie,Merner,08/05/1937,7607706,true
91981249O,Conny,Innwood,14/09/1950,8842947,false
95864224Y,Lev,Revill,04/04/1958,9075296,false
60811914B,Cletus,Gillum,21/11/1951,5258263,true
27439793O,Tarra,Treverton,25/03/1945,6284761,false
95024833Q,Elwood,Silversmidt,19/06/1937,3326127,true
93246983U,Daune,Sammes,02/03/1942,1638825,true
80482662M,Kirby,Cluitt,21/03/1961,6074239,false
50932761Y,Paxton,O'Neary,24/02/1961,1837361,true
63049915T,Crystal,Endrici,30/01/1945,5061874,false
62746007L,Jeannette,Amys,18/03/1941,3934415,false
65654431Z,Free,Kadwallider,15/09/1943,6481855,false
63625614K,Krystalle,Christescu,11/03/1959,5499994,true
93321972I,Clementius,Amies,08/10/1959,7252400,false
31996899E,Aprilette,Jahncke,21/11/1950,2256580,false
21285617W,Kessia,Honacker,07/11/1961,5141988,true
39883859D,Elvera,Rapelli,12/05/1939,8678876,false
53205020E,Kalinda,Lammerts,08/11/1951,4941752,false
82806151Q,Ulrica,Woan,03/02/1948,7693700,true
40304871N,Jojo,Nisard,30/10/1950,5483404,false
88410687P,Lola,Jachimiak,02/12/1940,5063767,true
86951828S,Sigismund,Malins,18/02/1954,3800771,false
46729545Q,Roma,Canham,14/11/1954,9064985,false
60088295P,Jan,Sager,11/12/1939,1544027,true
66398069D,Bethanne,Romke,08/02/1935,3122682,false
54774741S,Ilaire,Barday,14/10/1952,4106608,true
71198555S,Jamil,Sparway,13/02/1934,4670390,true
13741940N,Emyle,Michelin,13/12/1962,1840145,false
65435413J,Karalee,Stack,01/11/1965,4551343,false
27411405M,Ulick,Crinkley,13/05/1933,5123358,false
59654660Q,Pembroke,Kausche,12/08/1938,4282197,false
73640373O,Bidget,Conyer,07/12/1961,8381720,false
64508925K,Martita,Garrettson,16/06/1945,5345649,false
61360460V,Mordy,Hilldrup,22/02/1944,2719624,true
44222322P,Nat,Harker,06/04/1930,9949370,false
93368411Q,Adam,Laffan,12/07/1951,9892933,false
94647245A,Dylan,Orbell,05/01/1942,2069135,true
27189880O,Micheil,Lowery,04/06/1936,3537706,false
64572098T,Flossie,Ratley,15/08/1938,3786772,true
67574590V,Tandie,Mc Gorley,01/03/1932,5251400,true
91760335L,Almira,de Guerre,28/03/1934,9235042,false
